GEO,POB,SEX,LMS,ROY,COC,AGE,TIME,PROVIDER,VALUE,FLAGS,FOOTNOTES
DE26B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,834,,,
DE26C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1021,,,
DE27,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,17549,,,
DE271,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2049,,,
DE272,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,163,,,
DE273,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,857,,,
DE274,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,441,,,
DE275,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1472,,,
DE276,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2357,,,
DE277,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,880,,,
DE278,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1237,,,
DE279,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2050,,,
DE27A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,889,,,
DE27B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1405,,,
DE27C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1218,,,
DE27D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1326,,,
DE27E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1205,,,
DE3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,29240,,,
DE30,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,29240,,,
DE300,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,29240,,,
DE4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,35961,,,
DE40,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,35961,,,
DE401,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,970,,,
DE402,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2380,,,
DE403,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,474,,,
DE404,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1589,,,
DE405,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1448,,,
DE406,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2289,,,
DE407,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1517,,,
DE408,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2493,,,
DE409,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3079,,,
DE40A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2696,,,
DE40B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1924,,,
DE40C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2455,,,
DE40D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1890,,,
DE40E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2321,,,
DE40F,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1905,,,
DE40G,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1877,,,
DE40H,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2395,,,
DE40I,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2259,,,
DE5,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5219,,,
DE50,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5219,,,
DE501,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4559,,,
DE502,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,660,,,
DE6,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,40254,,,
DE60,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,40254,,,
DE600,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,40254,,,
DE7,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,117532,,,
DE71,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,67902,,,
DE711,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3247,,,
DE712,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6468,,,
DE713,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2259,,,
DE714,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6694,,,
DE715,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5649,,,
DE716,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5951,,,
DE717,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5264,,,
DE718,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3466,,,
DE719,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7525,,,
DE71A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4145,,,
DE71B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2222,,,
DE71C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5438,,,
DE71D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4301,,,
DE71E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5273,,,
DE72,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,26504,,,
DE721,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7295,,,
DE722,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7046,,,
DE723,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4061,,,
DE724,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5557,,,
DE725,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2545,,,
DE73,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,23126,,,
DE731,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4020,,,
DE732,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3892,,,
DE733,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2250,,,
DE734,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4424,,,
DE735,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3623,,,
DE736,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2879,,,
DE737,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2038,,,
DE8,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,21285,,,
DE80,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,21285,,,
DE801,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,730,,,
DE802,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,823,,,
DE803,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1458,,,
DE804,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,820,,,
DE805,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,938,,,
DE806,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,540,,,
DE807,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1408,,,
DE808,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,929,,,
DE809,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1362,,,
DE80A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2175,,,
DE80B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1330,,,
DE80C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,674,,,
DE80D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1531,,,
DE80E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1754,,,
DE80F,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1427,,,
DE80G,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1404,,,
DE80H,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1286,,,
DE80I,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,696,,,
DE9,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,95803,,,
DE91,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,22933,,,
DE911,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4423,,,
DE912,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3194,,,
DE913,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2824,,,
DE914,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2803,,,
DE915,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1462,,,
DE916,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1637,,,
DE917,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1056,,,
DE918,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1530,,,
DE919,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,806,,,
DE91A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1607,,,
DE91B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1591,,,
DE92,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,26089,,,
DE922,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2549,,,
DE923,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1511,,,
DE925,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2426,,,
DE926,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,929,,,
DE927,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1588,,,
DE928,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1356,,,
DE929,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,15730,,,
DE93,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,22766,,,
DE931,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2176,,,
DE932,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1786,,,
DE933,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3397,,,
DE934,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1049,,,
DE935,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2364,,,
DE936,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1257,,,
DE937,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2151,,,
DE938,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2675,,,
DE939,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2267,,,
DE93A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1484,,,
DE93B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2160,,,
DE94,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,24015,,,
DE941,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1494,,,
DE942,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,351,,,
DE943,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1412,,,
DE944,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,334,,,
DE945,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,465,,,
DE946,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1264,,,
DE947,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1508,,,
DE948,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3370,,,
DE949,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2408,,,
DE94A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,771,,,
DE94B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,803,,,
DE94C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1363,,,
DE94D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1818,,,
DE94E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3527,,,
DE94F,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1413,,,
DE94G,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1069,,,
DE94H,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,645,,,
DEA,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,328933,,,
DEA1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,81293,,,
DEA11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7596,,,
DEA12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7523,,,
DEA13,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,9541,,,
DEA14,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6123,,,
DEA15,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2558,,,
DEA16,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1119,,,
DEA17,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3459,,,
DEA18,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1869,,,
DEA19,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2910,,,
DEA1A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5610,,,
DEA1B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5379,,,
DEA1C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7351,,,
DEA1D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7164,,,
DEA1E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4782,,,
DEA1F,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,8309,,,
DEA2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,91217,,,
DEA22,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3732,,,
DEA23,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,18893,,,
DEA24,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4057,,,
DEA26,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5894,,,
DEA27,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,11381,,,
DEA28,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6506,,,
DEA29,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2996,,,
DEA2A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,12106,,,
DEA2B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6735,,,
DEA2C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,15880,,,
DEA2D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3037,,,
DEA3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,36783,,,
DEA31,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2310,,,
DEA32,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1922,,,
DEA33,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3748,,,
DEA34,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3369,,,
DEA35,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3126,,,
DEA36,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,11513,,,
DEA37,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6128,,,
DEA38,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4667,,,
DEA4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,46665,,,
DEA41,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2992,,,
DEA42,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6273,,,
DEA43,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4631,,,
DEA44,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2664,,,
DEA45,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,12693,,,
DEA46,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6395,,,
DEA47,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,11017,,,
DEA5,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,72975,,,
DEA51,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5907,,,
DEA52,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,11411,,,
DEA53,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1421,,,
DEA54,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3702,,,
DEA55,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,95,,,
DEA56,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4658,,,
DEA57,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,10350,,,
DEA58,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,9820,,,
DEA59,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3855,,,
DEA5A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,8020,,,
DEA5B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,9459,,,
DEA5C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4277,,,
DEB,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,76271,,,
DEB1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,34860,,,
DEB11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1789,,,
DEB12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4058,,,
DEB13,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3183,,,
DEB14,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2993,,,
DEB15,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3015,,,
DEB16,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1152,,,
DEB17,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,6543,,,
DEB18,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,4015,,,
DEB19,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2487,,,
DEB1A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2082,,,
DEB1B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3543,,,
DEB2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7418,,,
DEB21,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1012,,,
DEB22,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1659,,,
DEB23,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1733,,,
DEB24,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1232,,,
DEB25,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1782,,,
DEB3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,33993,,,
DEB31,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1104,,,
DEB32,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1685,,,
DEB33,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,929,,,
DEB34,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2450,,,
DEB35,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2077,,,
DEB36,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1259,,,
DEB37,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,951,,,
DEB38,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1103,,,
DEB39,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1361,,,
DEB3A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,975,,,
DEB3B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2196,,,
DEB3C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1880,,,
DEB3D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1535,,,
DEB3E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2377,,,
DEB3F,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2250,,,
DEB3G,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1475,,,
DEB3H,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2025,,,
DEB3I,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2084,,,
DEB3J,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2647,,,
DEB3K,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1630,,,
DEC,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7070,,,
DEC0,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,7070,,,
DEC01,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1600,,,
DEC02,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,682,,,
DEC03,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1584,,,
DEC04,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1319,,,
DEC05,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1124,,,
DEC06,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,761,,,
DED,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,32758,,,
DED2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,13716,,,
DED21,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2467,,,
DED2C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3634,,,
DED2D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,3681,,,
DED2E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2126,,,
DED2F,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1808,,,
DED4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,9001,,,
DED41,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1444,,,
DED42,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1726,,,
DED43,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2171,,,
DED44,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1949,,,
DED45,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1711,,,
DED5,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,10041,,,
DED51,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,5714,,,
DED52,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2443,,,
DED53,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1884,,,
DEE,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,24457,,,
DEE0,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,24457,,,
DEE01,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,819,,,
DEE02,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1747,,,
DEE03,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2315,,,
DEE04,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1134,,,
DEE05,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2195,,,
DEE06,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,829,,,
DEE07,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1704,,,
DEE08,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2804,,,
DEE09,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1932,,,
DEE0A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1479,,,
DEE0B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1923,,,
DEE0C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,2276,,,
DEE0D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1543,,,
DEE0E,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1757,,,
DEF,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,32935,,,
DEF0,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,32935,,,
DEF01,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1185,,,
DEF02,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,1525,,,
DEF03,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Germany,281,,,
